MAG	research_category	feature_name	source_type	feature_component_count	components_detected	reconstruction_score_pct	score_ge_50	score_ge_75	quality_habitat	completeness	contamination	score_semantics	completeness_adjustment_factor	completeness_adjusted_score_pct	raw_ge_50	adjusted_ge_50	threshold_flip_50	raw_ge_75	adjusted_ge_75	threshold_flip_75	adjustment_note
SY459WG-4-8_bin39	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	11.3251565702896	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	30.5779227397819	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	29.1218311807447	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	50.9632045663031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	13	32.5	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	33.126082968097	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	33.9754697108687	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	11	32.3529411764706	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	32.9761911899609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	9	31.0344827586207	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	31.6323338687399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	50.9632045663031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	6	35.2941176470588	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	35.9740267526845	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	3	27.2727272727273	FALSE	FALSE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	27.7981115816199	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin39	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE	IS	98.11	2.991	multi-gene partial reconstruction	1.01926409132606	100	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	4	50	TRUE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	60.0744923705395	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	2	8	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	9.61191877928631	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	3.87577370132512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	5.22386890178604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	36.0446954223237	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	9	20.9302325581395	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	25.1474619225514	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	6	54.5454545454545	TRUE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	65.5358098587703	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	3	33.3333333333333	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	40.0496615803596	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	13.3498871934532	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	12.0148984741079	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	5	71.4285714285714	TRUE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	85.8207033864849	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	4	57.1428571428571	TRUE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	68.6565627091879	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	60.0744923705395	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	1	33.3333333333333	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	40.0496615803596	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	1	25	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	30.0372461852697	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	11	27.5	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	33.0409708037967	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	20.0248307901799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	10	29.4117647058824	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	35.3379366885527	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	9	31.0344827586207	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	37.287615954128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	60.0744923705395	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	2	11.7647058823529	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	14.135174675421	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	3	27.2727272727273	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	32.7679049293852	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-4-8_bin8	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	83.23	1.219	multi-gene partial reconstruction	1.20148984741079	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	17	47.2222222222222	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	48.8084984209015	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	7	87.5	TRUE	TRUE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	90.4392764857881	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	14	56	TRUE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	57.8811369509044	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	2	6.45161290322581	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	6.6683337501042	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	4.49387709246152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	31.0077519379845	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	21	48.8372093023256	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	50.477735712998	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	6	54.5454545454545	TRUE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	56.3777307963354	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	2	22.2222222222222	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	22.9687051392477	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY459WG-8-12_bin19	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	96.75	2.275	multi-gene partial reconstruction	1.03359173126615	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
