research_category	feature_name	source_type	score_semantics	habitat	final_clade	final_clade_name	n_unique_MAG	completeness_mean	completeness_median	mean_raw_score_pct	mean_completeness_adjusted_score_pct	mean_score_delta_pct	raw_prevalence_ge_50_pct	adjusted_prevalence_ge_50_pct	prevalence_ge_50_delta_pct	raw_prevalence_ge_75_pct	adjusted_prevalence_ge_75_pct	prevalence_ge_75_delta_pct
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	0	0	0	0	0	0	0	0	0
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	16.6666666666667	16.9050275551949	0.238360888528248	0	0	0	0	0	0
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	1.38888888888889	1.6896458502298	0.300756961340904	0	0	0	0	0	0
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	0.833333333333335	0.850600523969925	0.0172671906365894	0	0	0	0	0	0
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	33.3333333333333	64.8004147226542	31.4670813893209	0	100	100	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	5.55555555555557	6.83512065589921	1.27956510034364	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	0	0	0	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	3.33333333333334	6.32751202227286	2.99417868893952	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	5.55555555555556	5.79911853398284	0.24356297842728	8.33333333333333	8.33333333333333	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	0	0	0	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	45.4545454545455	64.805454027011	19.3509085724655	0	100	100	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	27.2727272727273	53.0185211367171	25.7457938639898	0	100	100	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	45.4545454545455	64.805454027011	19.3509085724655	0	100	100	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	21.2121212121212	28.9303913167739	7.71827010465266	0	16.6666666666667	16.6666666666667	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	36.3636363636364	36.8836964840617	0.520060120425271	0	0	0	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	14.5454545454546	20.8969794304069	6.35152488495234	0	0	0	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	34.0909090909091	41.159944683931	7.0690355930219	41.6666666666667	50	8.33333333333333	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	33.6363636363637	37.2919032604044	3.65553962404073	15	20	5	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	9.09090909090909	11.396401016559	2.30549192564988	0	0	0	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	44.4444444444444	63.3653328264106	18.9208883819662	0	100	100	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	22.2222222222222	43.2002764817694	20.9780542595472	0	0	0	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	44.4444444444444	63.3653328264106	18.9208883819662	0	100	100	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	18.5185185185185	23.8814518737571	5.36293335523856	16.6666666666667	16.6666666666667	0	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	33.3333333333333	33.8100551103898	0.476721777056497	0	0	0	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	8.88888888888888	13.2609311164299	4.37204222754106	0	0	0	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	24.0740740740741	30.0005819165546	5.92650784248052	8.33333333333333	16.6666666666667	8.33333333333333	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	17.2222222222222	20.3531008731027	3.13087865088051	0	5	5	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	11.1111111111111	14.1958746788183	3.08476356770722	0	0	0	0	0	0
Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	100	100	0	100	100	0	100	100	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	100	100	0	100	100	0	100	100	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	16.6666666666667	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	16.6666666666667	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	100	100	0	100	100	0	100	100	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	60	60	0	60	60	0	60	60	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	33.3333333333333	33.3333333333333	0	33.3333333333333	33.3333333333333	0	33.3333333333333	33.3333333333333	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	50	50	0	50	50	0	50	50	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	4.16666666666667	5.1263404919244	0.95967382525773	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	4.16666666666667	4.34933890048713	0.182672233820459	8.33333333333333	8.33333333333333	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	50	71.285999429712	21.285999429712	100	100	0	0	0	0
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	33.3333333333333	64.8004147226542	31.4670813893209	0	100	100	0	0	0
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	50	71.285999429712	21.285999429712	100	100	0	0	0	0
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	47.2222222222222	67.3147730063251	20.0925507841029	66.6666666666667	100	33.3333333333333	0	16.6666666666667	16.6666666666667
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	50	50.7150826655847	0.715082665584745	100	100	0	0	0	0
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	36.6666666666667	52.2388712619563	15.5722045952896	40	60	20	0	20	20
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	45.8333333333333	58.532443541062	12.6991102077287	66.6666666666667	75	8.33333333333334	0	16.6666666666667	16.6666666666667
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	52.5	59.0440745830143	6.54407458301432	85	95	10	0	5	5
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	66.6666666666667	85.1752480729101	18.5085814062434	100	100	0	0	100	100
Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	0	0	0	0	0	0	0	0	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	100	100	0	100	100	0	100	100	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	11.6666666666667	11.7786391042205	0.111972437553832	8.33333333333333	8.33333333333333	0	8.33333333333333	8.33333333333333	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	15	15.1960838987885	0.196083898788476	15	15	0	15	15	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	11.1111111111111	15.8413332066027	4.73022209549155	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	22.2222222222222	43.2002764817694	20.9780542595472	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	11.1111111111111	15.8413332066027	4.73022209549155	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	7.4074074074074	10.0254149699748	2.6180075625674	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	0	0	0	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	6.66666666666666	9.85702109433669	3.19035442767003	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	9.25925925925925	10.8869228728716	1.62766361361232	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	9.44444444444444	10.2680576449709	0.82361320052643	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	10	14.2571998859424	4.2571998859424	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	10	14.2571998859424	4.2571998859424	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	11.6666666666667	16.4587388617587	4.79207219509207	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	30	30.4290495993508	0.429049599350847	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	8	9.91209176132008	1.91209176132008	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	19.1666666666667	23.9717849995786	4.80511833291188	16.6666666666667	16.6666666666667	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	27.5	30.7555780044883	3.25557800448834	10	15	5	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	10	12.7762872109365	2.7762872109365	0	0	0	0	0	0
Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	28.5714285714286	40.7348568169783	12.1634282455497	0	0	0	0	0	0
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	28.5714285714286	40.7348568169783	12.1634282455497	0	0	0	0	0	0
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	28.5714285714286	37.2100891340765	8.63866056264794	16.6666666666667	33.3333333333333	16.6666666666667	0	16.6666666666667	16.6666666666667
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	28.5714285714286	28.980047237477	0.408618666048426	0	0	0	0	0	0
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	8.57142857142858	11.2479479695257	2.67651939809708	0	0	0	0	0	0
